Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,Temp_flag,RH_flag,WDIR_flag,WDIR_avg_flag
2024-02-20 17:03:00,26.17,44.77,0.666,0.983,67.33,15.26,0.0,989.34,201.8,,,,
2024-02-20 17:04:00,26.13,44.14,0.495,0.933,53.64,21.71,0.0,989.34,195.8,,,,
2024-02-20 17:05:00,26.09,44.45,1.505,1.933,89.5,13.56,0.0,989.334,189.4,,,,
2024-02-20 17:06:00,26.04,45.84,1.0,1.715,66.43,14.61,0.0,989.328,183.0,,,,
2024-02-20 17:07:00,25.99,45.61,1.003,1.183,76.79,6.494,0.0,989.329,176.0,,,,
2024-02-20 17:08:00,25.97,45.94,0.777,0.966,71.82,10.98,0.0,989.327,170.0,,,,
2024-02-20 17:09:00,25.94,46.12,0.303,0.767,57.7,6.909,0.0,989.332,165.3,,,,
2024-02-20 17:10:00,25.89,45.75,0.566,0.867,69.05,8.88,0.0,989.342,160.6,,,,
2024-02-20 17:11:00,25.88,45.45,0.444,0.767,60.27,8.93,0.0,989.351,156.5,,,,
2024-02-20 17:12:00,25.85,45.44,0.627,0.833,52.79,3.733,0.0,989.361,152.3,,,,
2024-02-20 17:13:00,25.85,45.71,0.478,0.816,58.07,4.406,0.0,989.365,148.0,,,,
2024-02-20 17:14:00,25.84,45.52,0.913,1.2,64.26,10.53,0.0,989.364,144.2,,,,
2024-02-20 17:15:00,25.85,43.97,0.767,0.95,76.05,4.06,0.0,989.364,139.8,,,,
2024-02-20 17:16:00,25.84,44.91,0.631,0.833,67.1,13.95,0.0,989.366,135.5,,,,
2024-02-20 17:17:00,25.85,44.83,0.758,0.867,83.7,2.589,0.0,989.375,131.2,,,,
2024-02-20 17:18:00,25.89,45.74,0.614,0.7,80.4,15.69,0.0,989.39,127.1,,,,
2024-02-20 17:19:00,25.83,46.69,0.731,1.083,69.75,6.883,0.0,989.398,123.1,,,,
2024-02-20 17:20:00,25.79,46.59,0.814,1.083,60.3,11.61,0.0,989.399,119.5,,,,
2024-02-20 17:21:00,25.7,46.67,0.928,1.299,78.68,11.45,0.0,989.405,115.8,,,,
2024-02-20 17:22:00,25.64,47.41,0.842,0.983,71.51,15.23,0.0,989.408,111.9,,,,
2024-02-20 17:23:00,25.62,47.9,0.547,1.017,91.4,11.25,0.0,989.412,108.6,,,,
2024-02-20 17:24:00,25.62,47.58,0.561,0.882,37.05,18.51,0.0,989.42,105.3,,,,
2024-02-20 17:25:00,25.58,47.18,0.811,0.95,40.93,3.472,0.0,989.431,101.8,,,,
2024-02-20 17:26:00,25.5,48.98,0.881,1.066,44.93,1.604,0.0,989.435,98.2,,,,
2024-02-20 17:27:00,25.41,49.44,0.716,0.85,44.05,1.894,0.0,989.435,94.4,,,,
2024-02-20 17:28:00,25.34,50.51,0.491,0.6,46.88,3.282,0.0,989.434,90.7,,,,
2024-02-20 17:29:00,25.25,49.44,0.578,0.7,49.64,1.143,0.0,989.433,87.1,,,,
2024-02-20 17:30:00,25.1,50.36,0.828,0.916,40.07,4.623,0.0,989.434,83.4,,,,
2024-02-20 17:31:00,24.93,51.02,1.08,1.35,32.87,6.761,0.0,989.441,80.2,,,,
2024-02-20 17:32:00,24.75,51.52,1.205,1.299,40.52,4.21,0.0,989.447,77.08,,,,
2024-02-20 17:33:00,24.55,52.23,1.29,1.382,42.19,4.273,0.0,989.46,74.01,,,,
2024-02-20 17:34:00,24.35,53.05,1.488,1.649,38.1,3.488,0.0,989.476,70.8,,,,
2024-02-20 17:35:00,24.16,53.6,1.654,1.766,42.62,3.537,0.0,989.485,67.36,,,,
2024-02-20 17:36:00,23.99,54.26,1.697,1.833,39.14,2.899,0.0,989.493,63.92,,,,
2024-02-20 17:37:00,23.83,55.07,1.882,1.95,44.55,3.092,0.0,989.496,60.5,,,,
2024-02-20 17:38:00,23.69,55.81,1.921,1.999,47.76,2.546,0.0,989.494,57.23,,,,
2024-02-20 17:39:00,23.55,56.55,1.511,1.749,46.86,4.126,0.0,989.502,54.17,,,,
2024-02-20 17:40:00,23.42,57.21,1.557,1.632,46.46,5.467,0.0,989.51,51.0,,,,
2024-02-20 17:41:00,23.32,58.14,1.482,1.617,47.51,0.822,0.0,989.519,47.82,,,,
2024-02-20 17:42:00,23.23,58.25,1.508,1.583,50.89,2.622,0.0,989.526,44.85,,,,
2024-02-20 17:43:00,23.13,58.66,1.35,1.632,47.88,7.726,0.0,989.53,41.97,,,,
2024-02-20 17:44:00,23.05,58.72,1.049,1.233,51.36,1.947,0.0,989.529,39.35,,,,
2024-02-20 17:45:00,22.99,58.99,0.903,1.117,55.18,9.27,0.0,989.536,36.71,,,,
2024-02-20 17:46:00,22.94,58.77,0.947,1.132,55.25,6.154,0.0,989.542,34.22,,,,
2024-02-20 17:47:00,22.9,59.34,0.775,1.0,57.04,7.779,0.0,989.548,30.97,,,,
2024-02-20 17:48:00,22.81,60.4,0.859,1.0,47.73,5.409,0.0,989.549,23.75,,,,
2024-02-20 17:49:00,22.7,60.72,0.986,1.1,47.88,1.451,0.0,989.554,16.17,,,,
2024-02-20 17:50:00,22.6,61.09,1.144,1.284,45.23,1.939,0.0,989.56,12.97,,,,
2024-02-20 17:51:00,22.5,61.58,1.391,1.433,44.0,2.107,0.0,989.567,12.09,,,,
2024-02-20 17:52:00,22.4,62.01,1.404,1.465,43.23,1.227,0.0,989.578,11.29,,,,
2024-02-20 17:53:00,22.29,62.38,1.316,1.433,37.16,5.58,0.0,989.59,10.51,,,,
2024-02-20 17:54:00,22.21,62.76,1.455,1.516,37.1,2.265,0.0,989.602,9.76,,,,
2024-02-20 17:55:00,22.13,63.64,1.341,1.482,36.17,5.134,0.0,989.605,9.03,,,,
2024-02-20 17:56:00,22.07,64.27,1.411,1.632,38.74,2.207,0.0,989.606,8.31,,,,
2024-02-20 17:57:00,21.97,64.75,1.544,1.683,42.28,2.902,0.0,989.611,7.584,,,,
2024-02-20 17:58:00,21.89,64.96,1.522,1.566,41.61,1.617,0.0,989.611,6.859,,,,
2024-02-20 17:59:00,21.81,65.56,1.569,1.683,43.78,1.401,0.0,989.616,6.21,,,,
2024-02-20 18:00:00,21.72,66.22,1.457,1.533,41.73,1.432,0.0,989.616,5.667,,,,
2024-02-20 18:01:00,21.65,66.67,1.289,1.367,38.6,2.739,0.0,989.628,5.149,,,,
2024-02-20 18:02:00,21.58,66.77,1.324,1.382,40.7,1.871,0.0,989.631,4.639,,,,
2024-02-20 18:03:00,21.51,67.0,1.258,1.299,37.78,1.595,0.0,989.633,4.161,,,,
2024-02-20 18:04:00,21.45,67.19,1.131,1.183,35.31,2.179,0.0,989.637,3.726,,,,
2024-02-20 18:05:00,21.39,67.5,1.127,1.267,33.1,3.864,0.0,989.64,3.326,,,,
2024-02-20 18:06:00,21.32,67.98,1.163,1.25,30.73,5.14,0.0,989.644,2.955,,,,
2024-02-20 18:07:00,21.25,68.45,1.21,1.316,36.7,2.307,0.0,989.642,2.612,,,,
2024-02-20 18:08:00,21.19,69.2,1.044,1.149,29.05,6.599,0.0,989.638,2.292,,,,
2024-02-20 18:09:00,21.14,68.08,1.442,1.516,24.02,1.698,0.0,989.646,1.999,,,,
2024-02-20 18:10:00,21.09,67.38,1.557,1.7,33.23,4.255,0.0,989.659,1.732,,,,
2024-02-20 18:11:00,21.09,67.66,1.275,1.416,29.24,4.038,0.0,989.672,1.49,,,,
2024-02-20 18:12:00,21.05,66.77,1.552,1.666,14.94,1.102,0.0,989.687,1.273,,,,
2024-02-20 18:13:00,21.04,67.13,1.625,1.766,17.36,7.506,0.0,989.701,1.079,,,,
2024-02-20 18:14:00,20.99,67.06,1.785,1.882,22.6,3.014,0.0,989.705,0.905,,,,
2024-02-20 18:15:00,20.99,66.54,1.797,1.933,24.08,2.304,0.0,989.711,0.753,,,,
2024-02-20 18:16:00,20.99,67.79,1.727,1.85,24.66,1.556,0.0,989.718,0.62,,,,
2024-02-20 18:17:00,20.99,69.12,1.685,1.833,25.25,3.283,0.0,989.726,0.505,,,,
2024-02-20 18:18:00,20.97,70.61,1.647,1.683,28.64,4.126,0.0,989.736,0.406,,,,
2024-02-20 18:19:00,20.9,70.71,1.663,1.783,31.13,3.868,0.0,989.742,0.322,,,,
2024-02-20 18:20:00,20.82,69.15,1.435,1.6,30.33,7.489,0.0,989.746,0.25,,,,
2024-02-20 18:21:00,20.74,69.97,1.377,1.617,27.85,3.269,0.0,989.755,0.19,,,,
2024-02-20 18:22:00,20.68,70.93,1.246,1.35,25.72,4.852,0.0,989.765,0.14,,,,
2024-02-20 18:23:00,20.62,71.74,1.508,1.7,29.8,4.501,0.0,989.776,0.101,,,,
2024-02-20 18:24:00,20.56,71.93,1.583,1.683,25.93,2.438,0.0,989.793,0.072,,,,
2024-02-20 18:25:00,20.51,71.84,1.654,1.732,32.3,3.513,0.0,989.805,0.052,,,,
2024-02-20 18:26:00,20.43,71.32,1.486,1.683,32.65,6.267,0.0,989.815,0.039,,,,
2024-02-20 18:27:00,20.38,71.37,1.788,1.999,31.96,7.427,0.0,989.829,0.028,,,,
2024-02-20 18:28:00,20.33,72.68,1.797,1.882,32.9,7.723,0.0,989.844,0.022,,,,
2024-02-20 18:29:00,20.28,71.54,1.768,1.982,27.47,4.126,0.0,989.856,0.017,,,,
2024-02-20 18:30:00,20.23,69.05,1.833,2.066,32.17,5.054,0.0,989.862,0.013,,,,
2024-02-20 18:31:00,20.21,69.38,1.889,2.298,24.89,3.806,0.0,989.88,0.011,,,,
2024-02-20 18:32:00,20.25,69.15,1.972,2.215,31.51,5.708,0.0,989.883,0.008,,,,
2024-02-20 18:33:00,20.3,68.92,1.741,2.033,33.45,8.99,0.0,989.885,0.007,,,,
2024-02-20 18:34:00,20.31,69.93,1.746,2.083,31.58,4.373,0.0,989.893,0.005,,,,
2024-02-20 18:35:00,20.3,71.88,1.569,1.999,32.81,5.927,0.0,989.904,0.004,,,,
2024-02-20 18:36:00,20.3,72.75,1.622,1.715,37.74,5.573,0.0,989.91,0.003,,,,
2024-02-20 18:37:00,20.24,73.31,1.902,2.399,36.8,6.146,0.0,989.906,0.003,,,,
2024-02-20 18:38:00,20.18,73.01,2.04,2.283,43.85,7.579,0.0,989.911,0.002,,,,
2024-02-20 18:39:00,20.12,73.18,1.882,2.565,37.94,9.16,0.0,989.914,0.002,,,,
2024-02-20 18:40:00,20.07,72.62,1.996,2.632,47.26,10.35,0.0,989.915,0.001,,,,
2024-02-20 18:41:00,20.01,74.31,2.191,2.433,46.05,7.347,0.0,989.917,0.001,,,,
2024-02-20 18:42:00,19.94,74.82,1.928,2.215,44.78,9.02,0.0,989.924,0.001,,,,
2024-02-20 18:43:00,19.87,72.29,2.043,2.249,40.55,6.006,0.0,989.929,0.0,,,,
2024-02-20 18:44:00,19.81,70.67,1.982,2.2,39.53,1.201,0.0,989.94,0.001,,,,
2024-02-20 18:45:00,19.76,71.69,1.95,2.332,35.47,5.695,0.0,989.946,0.0,,,,
2024-02-20 18:46:00,19.72,71.67,1.911,1.982,38.02,8.82,0.0,989.951,0.0,,,,
2024-02-20 18:47:00,19.69,72.0,1.982,2.083,40.97,5.757,0.0,989.958,0.0,,,,
2024-02-20 18:48:00,19.65,71.89,1.785,2.1,44.48,5.969,0.0,989.956,0.0,,,,
2024-02-20 18:49:00,19.6,70.66,1.71,2.049,47.7,9.62,0.0,989.965,0.0,,,,
2024-02-20 18:50:00,19.57,71.3,1.692,2.033,42.62,2.801,0.0,989.964,0.0,,,,
2024-02-20 18:51:00,19.51,70.5,2.064,2.232,47.83,2.218,0.0,989.961,0.0,,,,
2024-02-20 18:52:00,19.48,70.46,2.14,2.266,45.7,1.398,0.0,989.951,0.0,,,,
2024-02-20 18:53:00,19.44,69.55,2.11,2.266,43.17,4.483,0.0,989.941,0.0,,,,
2024-02-20 18:54:00,19.43,69.28,2.113,2.366,41.26,8.16,0.0,989.94,0.0,,,,
2024-02-20 18:55:00,19.44,68.94,1.947,2.183,35.66,6.286,0.0,989.946,0.0,,,,
2024-02-20 18:56:00,19.44,69.76,2.101,2.366,37.35,4.557,0.0,989.95,0.0,,,,
2024-02-20 18:57:00,19.43,69.54,1.802,1.933,37.22,7.431,0.0,989.958,-0.001,,,,
2024-02-20 18:58:00,19.39,69.18,1.877,2.2,31.23,3.335,0.0,989.961,-0.001,,,,
2024-02-20 18:59:00,19.39,68.5,1.731,1.916,37.83,6.632,0.0,989.962,0.0,,,,
2024-02-20 19:00:00,19.39,68.66,2.064,2.499,30.85,7.622,0.0,989.958,-0.001,,,,
2024-02-20 19:01:00,19.39,67.95,1.845,2.033,30.81,8.29,0.0,989.956,0.0,,,,
2024-02-20 19:02:00,19.39,67.87,1.981,2.266,31.25,9.14,0.0,989.959,-0.001,,,,
2024-02-20 19:03:00,19.4,67.39,1.93,2.117,22.22,5.1,0.0,989.96,-0.001,,,,
2024-02-20 19:04:00,19.45,66.83,1.858,2.149,25.01,3.148,0.0,989.963,0.0,,,,
2024-02-20 19:05:00,19.51,67.12,1.96,2.183,27.37,4.222,0.0,989.973,-0.001,,,,
2024-02-20 19:06:00,19.58,66.52,2.025,2.2,25.56,3.123,0.0,989.97,0.0,,,,
2024-02-20 19:07:00,19.69,66.34,1.974,2.117,26.4,5.475,0.0,989.976,-0.001,,,,
2024-02-20 19:08:00,19.78,66.87,2.04,2.232,24.36,3.528,0.0,989.989,0.0,,,,
2024-02-20 19:09:00,19.84,67.2,1.904,2.149,26.67,3.966,0.0,990.009,0.0,,,,
2024-02-20 19:10:00,19.91,67.35,1.943,2.049,29.28,6.565,0.0,990.017,-0.001,,,,
2024-02-20 19:11:00,19.94,67.76,1.768,2.766,30.17,4.372,0.0,990.037,-0.001,,,,
2024-02-20 19:12:00,19.86,70.03,2.105,2.683,39.37,9.12,0.0,990.046,0.0,,,,
2024-02-20 19:13:00,19.72,71.34,1.722,2.433,41.89,13.39,0.0,990.052,0.0,,,,
2024-02-20 19:14:00,19.58,74.19,1.578,1.982,43.88,9.82,0.0,990.061,0.0,,,,
2024-02-20 19:15:00,19.48,76.61,1.632,1.867,37.51,3.456,0.0,990.067,0.0,,,,
2024-02-20 19:16:00,19.36,76.85,1.035,1.433,38.27,5.229,0.0,990.082,0.0,,,,
2024-02-20 19:17:00,19.28,76.92,1.333,1.617,37.28,9.79,0.0,990.096,0.0,,,,
2024-02-20 19:18:00,19.2,77.39,1.233,1.416,38.71,3.316,0.0,990.107,-0.001,,,,
2024-02-20 19:19:00,19.11,77.65,1.42,1.6,36.82,4.35,0.0,990.12,-0.001,,,,
2024-02-20 19:20:00,19.02,78.23,1.527,1.799,38.03,8.02,0.0,990.124,0.0,,,,
2024-02-20 19:21:00,18.93,78.82,1.399,1.649,36.86,5.581,0.0,990.138,0.0,,,,
2024-02-20 19:22:00,18.82,79.61,1.561,1.715,34.02,5.651,0.0,990.147,0.0,,,,
2024-02-20 19:23:00,18.73,80.4,1.499,1.649,37.32,4.434,0.0,990.157,-0.001,,,,
2024-02-20 19:24:00,18.65,79.5,1.578,1.766,32.84,7.839,0.0,990.17,0.0,,,,
2024-02-20 19:25:00,18.57,78.5,1.6,1.766,34.4,6.21,0.0,990.184,0.0,,,,
2024-02-20 19:26:00,18.5,79.19,1.647,1.95,33.98,3.556,0.0,990.2,0.0,,,,
2024-02-20 19:27:00,18.43,79.81,1.652,1.816,39.92,4.913,0.0,990.213,0.0,,,,
2024-02-20 19:28:00,18.36,79.75,1.807,1.999,42.15,2.864,0.0,990.225,-0.001,,,,
2024-02-20 19:29:00,18.3,80.0,1.986,2.117,40.88,4.013,0.0,990.239,0.0,,,,
2024-02-20 19:30:00,18.25,80.5,1.816,1.999,41.47,5.208,0.0,990.256,-0.001,,,,
2024-02-20 19:31:00,18.2,81.9,1.972,2.049,44.56,1.679,0.0,990.278,0.0,,,,
2024-02-20 19:32:00,18.16,81.8,1.899,2.1,44.6,4.918,0.0,990.291,-0.001,,,,
2024-02-20 19:33:00,18.1,80.8,1.807,1.95,37.35,3.535,0.0,990.303,0.0,,,,
2024-02-20 19:34:00,18.07,79.18,1.981,2.049,39.79,4.804,0.0,990.316,-0.001,,,,
2024-02-20 19:35:00,18.04,77.85,1.965,2.266,37.04,4.857,0.0,990.329,0.0,,,,
2024-02-20 19:36:00,18.02,78.53,1.719,1.783,44.2,2.742,0.0,990.351,0.0,,,,
2024-02-20 19:37:00,18.02,79.78,1.586,1.649,47.95,3.05,0.0,990.37,0.0,,,,
2024-02-20 19:38:00,18.02,79.81,1.404,1.732,50.78,7.005,0.0,990.396,0.0,,,,
2024-02-20 19:39:00,18.02,81.2,0.881,1.083,55.33,9.05,0.0,990.427,0.0,,,,
2024-02-20 19:40:00,17.97,82.3,0.903,1.899,115.0,20.55,0.0,990.465,0.0,,,,
2024-02-20 19:41:00,17.92,82.9,1.994,2.215,128.0,5.501,0.0,990.499,-0.001,,,,
2024-02-20 19:42:00,17.83,84.5,1.744,1.982,123.5,11.44,0.0,990.519,-0.001,,,,
2024-02-20 19:43:00,17.75,84.9,1.329,1.867,128.6,7.848,0.0,990.518,0.0,,,,
2024-02-20 19:44:00,17.7,85.5,0.672,0.867,99.6,10.13,0.0,990.507,0.0,,,,
2024-02-20 19:45:00,17.67,85.4,0.162,0.5,85.3,3.782,0.0,990.511,0.0,,,,
2024-02-20 19:46:00,17.65,84.5,0.202,0.5,67.51,1.94,0.0,990.519,0.0,,,,
2024-02-20 19:47:00,17.65,84.4,0.053,0.299,65.98,0.777,0.0,990.529,-0.001,,,,
2024-02-20 19:48:00,17.62,84.5,0.049,0.299,68.39,0.0,0.0,990.537,-0.001,,,,
2024-02-20 19:49:00,17.59,84.3,0.07,0.383,67.71,0.008,0.0,990.549,0.0,,,,
2024-02-20 19:50:00,17.56,84.5,0.0,0.0,58.516666666666666,0.0053333333333333,0.0,990.555,-0.001,,,IP,IP
2024-02-20 19:51:00,17.52,85.3,0.0,0.0,49.32333333333334,0.0026666666666666,0.0,990.578,0.0,,,IP,IP
2024-02-20 19:52:00,17.48,85.8,0.014,0.083,40.13,0.0,0.0,990.597,0.0,,,,
2024-02-20 19:53:00,17.43,85.9,0.588,0.716,41.12,0.249,0.0,990.611,0.0,,,,
2024-02-20 19:54:00,17.39,86.0,0.315,0.5,41.26,0.249,0.0,990.623,-0.001,,,,
2024-02-20 19:55:00,17.35,86.2,0.0,0.0,59.795,0.2605,0.0,990.632,0.0,,,IP,IP
2024-02-20 19:56:00,17.31,86.6,0.0,0.0,78.33000000000001,0.272,0.0,990.635,-0.001,,,IP,IP
2024-02-20 19:57:00,17.29,86.7,0.0,0.0,96.865,0.2835,0.0,990.637,0.0,,,IP,IP
2024-02-20 19:58:00,17.24,87.1,0.175,0.434,115.4,0.295,0.0,990.631,-0.001,,,,
2024-02-20 19:59:00,17.21,87.6,0.315,0.4,104.3,5.021,0.0,990.627,0.0,,,,
2024-02-20 20:00:00,17.17,87.8,0.206,0.333,78.96,15.77,0.0,990.623,0.0,,,,
2024-02-20 20:01:00,17.13,86.8,0.478,0.666,62.44,1.381,0.0,990.623,0.0,,,,
2024-02-20 20:02:00,17.11,85.7,0.631,0.683,49.89,4.813,0.0,990.631,0.0,,,,
2024-02-20 20:03:00,17.07,85.1,0.641,0.683,46.78,4.661,0.0,990.643,-0.001,,,,
2024-02-20 20:04:00,17.06,85.0,0.85,1.034,44.22,4.793,0.0,990.648,0.0,,,,
2024-02-20 20:05:00,17.05,85.1,1.052,1.284,43.88,3.038,0.0,990.65,0.0,,,,
2024-02-20 20:06:00,17.01,85.7,1.148,1.216,44.02,3.025,0.0,990.653,0.0,,,,
2024-02-20 20:07:00,17.01,84.8,1.219,1.367,46.86,3.744,0.0,990.658,0.0,,,,
2024-02-20 20:08:00,16.97,84.6,1.171,1.367,49.1,1.479,0.0,990.661,0.0,,,,
2024-02-20 20:09:00,16.96,84.6,1.131,1.25,49.34,1.334,0.0,990.674,0.0,,,,
2024-02-20 20:10:00,16.92,85.7,1.119,1.25,50.3,2.493,0.0,990.687,0.0,,,,
2024-02-20 20:11:00,16.91,86.5,0.991,1.316,59.15,8.86,0.0,990.716,-0.001,,,,
2024-02-20 20:12:00,16.88,86.9,0.789,0.966,68.65,2.522,0.0,990.75,0.0,,,,
2024-02-20 20:13:00,16.88,87.5,0.808,0.916,71.86,9.47,0.0,990.772,-0.001,,,,
2024-02-20 20:14:00,16.83,87.7,1.0,1.284,76.09,3.091,0.0,990.794,0.0,,,,
2024-02-20 20:15:00,16.8,87.5,1.114,1.316,81.1,1.889,0.0,990.812,0.0,,,,
2024-02-20 20:16:00,16.79,87.5,1.316,1.45,90.8,3.828,0.0,990.84,0.0,,,,
2024-02-20 20:17:00,16.75,87.7,1.202,1.299,103.5,4.642,0.0,990.866,0.0,,,,
2024-02-20 20:18:00,16.72,88.0,1.219,1.382,116.6,4.189,0.0,990.901,0.0,,,,
2024-02-20 20:19:00,16.69,87.9,1.404,1.516,131.8,2.828,0.0,990.942,0.0,,,,
2024-02-20 20:20:00,16.65,87.5,1.144,1.516,140.6,2.661,0.0,990.977,0.0,,,,
2024-02-20 20:21:00,16.65,88.3,0.527,0.799,145.3,1.464,0.0,990.976,0.0,,,,
